kommun,Relation,Year,Median Rent (SEK),Map Label
Upplands Väsby,397187,2016,0.0,Missing Data
Vallentuna,959462,2016,1057.0,Median Cost: 1057 SEK
Österåker,398037,2016,1105.0,Median Cost: 1105 SEK
Värmdö,398649,2016,1052.0,Median Cost: 1052 SEK
Järfälla,398022,2016,1032.0,Median Cost: 1032 SEK
Ekerö,398920,2016,1118.0,Median Cost: 1118 SEK
Huddinge,398567,2016,1031.0,Median Cost: 1031 SEK
Botkyrka,398626,2016,954.0,Median Cost: 954 SEK
Salem,398918,2016,0.0,Missing Data
Haninge,398625,2016,0.0,Missing Data
Tyresö,398575,2016,1084.0,Median Cost: 1084 SEK
Upplands-Bro,369474,2016,1044.0,Median Cost: 1044 SEK
Nykvarn,935473,2016,1151.0,Median Cost: 1151 SEK
Täby,397194,2016,0.0,Missing Data
Danderyd,398034,2016,0.0,Missing Data
Sollentuna,398023,2016,1191.0,Median Cost: 1191 SEK
Stockholm,398021,2016,1233.0,Median Cost: 1233 SEK
Södertälje,398919,2016,1052.0,Median Cost: 1052 SEK
Nacka,398038,2016,1237.0,Median Cost: 1237 SEK
Sundbyberg,398039,2016,1142.0,Median Cost: 1142 SEK
Solna,398040,2016,1256.0,Median Cost: 1256 SEK
Lidingö,398035,2016,1116.0,Median Cost: 1116 SEK
Vaxholm,398036,2016,1277.0,Median Cost: 1277 SEK
Norrtälje,397159,2016,1199.0,Median Cost: 1199 SEK
Sigtuna,397127,2016,1063.0,Median Cost: 1063 SEK
Nynäshamn,398627,2016,1087.0,Median Cost: 1087 SEK
Håbo,308558,2016,1109.0,Median Cost: 1109 SEK
Älvkarleby,289344,2016,956.0,Median Cost: 956 SEK
Knivsta,397128,2016,1043.0,Median Cost: 1043 SEK
Heby,305452,2016,945.0,Median Cost: 945 SEK
Tierp,305453,2016,1026.0,Median Cost: 1026 SEK
Uppsala,305455,2016,1114.0,Median Cost: 1114 SEK
Enköping,308557,2016,1055.0,Median Cost: 1055 SEK
Östhammar,398892,2016,981.0,Median Cost: 981 SEK
Vingåker,935676,2016,973.0,Median Cost: 973 SEK
Gnesta,935602,2016,1003.0,Median Cost: 1003 SEK
Nyköping,935516,2016,976.0,Median Cost: 976 SEK
Oxelösund,935524,2016,943.0,Median Cost: 943 SEK
Flen,935683,2016,877.0,Median Cost: 877 SEK
Katrineholm,935400,2016,976.0,Median Cost: 976 SEK
Eskilstuna,935569,2016,957.0,Median Cost: 957 SEK
Strängnäs,398917,2016,1018.0,Median Cost: 1018 SEK
Trosa,935460,2016,0.0,Missing Data
Ödeshög,935434,2016,820.0,Median Cost: 820 SEK
Ydre,935618,2016,869.0,Median Cost: 869 SEK
Kinda,935596,2016,893.0,Median Cost: 893 SEK
Boxholm,935594,2016,794.0,Median Cost: 794 SEK
Åtvidaberg,935464,2016,889.0,Median Cost: 889 SEK
Finspång,935444,2016,922.0,Median Cost: 922 SEK
Valdemarsvik,935443,2016,895.0,Median Cost: 895 SEK
Linköping,935467,2016,1078.0,Median Cost: 1078 SEK
Norrköping,935447,2016,1050.0,Median Cost: 1050 SEK
Söderköping,935556,2016,949.0,Median Cost: 949 SEK
Motala,935668,2016,897.0,Median Cost: 897 SEK
Vadstena,935553,2016,0.0,Missing Data
Mjölby,935507,2016,921.0,Median Cost: 921 SEK
Aneby,935684,2016,0.0,Missing Data
Gnosjö,935543,2016,894.0,Median Cost: 894 SEK
Mullsjö,935634,2016,862.0,Median Cost: 862 SEK
Habo,935405,2016,954.0,Median Cost: 954 SEK
Gislaved,935604,2016,0.0,Missing Data
Vaggeryd,935581,2016,944.0,Median Cost: 944 SEK
Jönköping,935495,2016,927.0,Median Cost: 927 SEK
Nässjö,935670,2016,910.0,Median Cost: 910 SEK
Värnamo,935439,2016,922.0,Median Cost: 922 SEK
Sävsjö,935481,2016,850.0,Median Cost: 850 SEK
Vetlanda,935454,2016,900.0,Median Cost: 900 SEK
Eksjö,935636,2016,889.0,Median Cost: 889 SEK
Tranås,935570,2016,887.0,Median Cost: 887 SEK
Uppvidinge,935488,2016,844.0,Median Cost: 844 SEK
Lessebo,935521,2016,889.0,Median Cost: 889 SEK
Tingsryd,935578,2016,864.0,Median Cost: 864 SEK
Alvesta,935435,2016,889.0,Median Cost: 889 SEK
Älmhult,935538,2016,873.0,Median Cost: 873 SEK
Markaryd,935621,2016,888.0,Median Cost: 888 SEK
Växjö,935654,2016,934.0,Median Cost: 934 SEK
Ljungby,935542,2016,869.0,Median Cost: 869 SEK
Högsby,935487,2016,857.0,Median Cost: 857 SEK
Torsås,935512,2016,882.0,Median Cost: 882 SEK
Mörbylånga,935518,2016,1013.0,Median Cost: 1013 SEK
Hultsfred,935677,2016,793.0,Median Cost: 793 SEK
Mönsterås,935575,2016,923.0,Median Cost: 923 SEK
Emmaboda,935598,2016,797.0,Median Cost: 797 SEK
Kalmar,935466,2016,1018.0,Median Cost: 1018 SEK
Nybro,935475,2016,777.0,Median Cost: 777 SEK
Oskarshamn,935653,2016,934.0,Median Cost: 934 SEK
Västervik,935408,2016,852.0,Median Cost: 852 SEK
Vimmerby,935546,2016,875.0,Median Cost: 875 SEK
Borgholm,935406,2016,953.0,Median Cost: 953 SEK
Gotland,1125739,2016,1021.0,Median Cost: 1021 SEK
Olofström,935603,2016,845.0,Median Cost: 845 SEK
Karlskrona,935548,2016,1042.0,Median Cost: 1042 SEK
Ronneby,935527,2016,896.0,Median Cost: 896 SEK
Karlshamn,935522,2016,961.0,Median Cost: 961 SEK
Sölvesborg,935608,2016,0.0,Missing Data
Svalöv,935403,2016,973.0,Median Cost: 973 SEK
Staffanstorp,935502,2016,0.0,Missing Data
Burlöv,935642,2016,982.0,Median Cost: 982 SEK
Vellinge,935451,2016,1038.0,Median Cost: 1038 SEK
Östra Göinge,935535,2016,876.0,Median Cost: 876 SEK
Örkelljunga,935449,2016,902.0,Median Cost: 902 SEK
Bjuv,935478,2016,974.0,Median Cost: 974 SEK
Kävlinge,935625,2016,944.0,Median Cost: 944 SEK
Lomma,935410,2016,0.0,Missing Data
Svedala,935510,2016,944.0,Median Cost: 944 SEK
Skurup,935437,2016,981.0,Median Cost: 981 SEK
Sjöbo,935525,2016,954.0,Median Cost: 954 SEK
Hörby,935623,2016,1014.0,Median Cost: 1014 SEK
Höör,935450,2016,985.0,Median Cost: 985 SEK
Tomelilla,935671,2016,930.0,Median Cost: 930 SEK
Bromölla,935659,2016,809.0,Median Cost: 809 SEK
Osby,935492,2016,901.0,Median Cost: 901 SEK
Perstorp,935530,2016,860.0,Median Cost: 860 SEK
Klippan,935658,2016,935.0,Median Cost: 935 SEK
Åstorp,935517,2016,950.0,Median Cost: 950 SEK
Båstad,935399,2016,0.0,Missing Data
Malmö,935416,2016,1146.0,Median Cost: 1146 SEK
Lund,935666,2016,1087.0,Median Cost: 1087 SEK
Landskrona,935414,2016,1043.0,Median Cost: 1043 SEK
Helsingborg,935560,2016,1069.0,Median Cost: 1069 SEK
Höganäs,935552,2016,1038.0,Median Cost: 1038 SEK
Eslöv,935571,2016,1065.0,Median Cost: 1065 SEK
Ystad,935599,2016,0.0,Missing Data
Trelleborg,935531,2016,952.0,Median Cost: 952 SEK
Kristianstad,935448,2016,975.0,Median Cost: 975 SEK
Simrishamn,935529,2016,1005.0,Median Cost: 1005 SEK
Ängelholm,935679,2016,995.0,Median Cost: 995 SEK
Hässleholm,935519,2016,841.0,Median Cost: 841 SEK
Hylte,935407,2016,947.0,Median Cost: 947 SEK
Halmstad,935442,2016,1046.0,Median Cost: 1046 SEK
Laholm,935662,2016,985.0,Median Cost: 985 SEK
Falkenberg,935411,2016,958.0,Median Cost: 958 SEK
Varberg,935585,2016,919.0,Median Cost: 919 SEK
Kungsbacka,935626,2016,1057.0,Median Cost: 1057 SEK
Härryda,935649,2016,996.0,Median Cost: 996 SEK
Partille,935656,2016,948.0,Median Cost: 948 SEK
Öckerö,1120170,2016,941.0,Median Cost: 941 SEK
Stenungsund,935503,2016,1084.0,Median Cost: 1084 SEK
Tjörn,1120171,2016,1061.0,Median Cost: 1061 SEK
Orust,935532,2016,986.0,Median Cost: 986 SEK
Sotenäs,935430,2016,1017.0,Median Cost: 1017 SEK
Munkedal,935678,2016,928.0,Median Cost: 928 SEK
Tanum,935640,2016,1064.0,Median Cost: 1064 SEK
Dals-Ed,935404,2016,934.0,Median Cost: 934 SEK
Färgelanda,935431,2016,894.0,Median Cost: 894 SEK
Ale,935506,2016,972.0,Median Cost: 972 SEK
Lerum,935550,2016,1048.0,Median Cost: 1048 SEK
Vårgårda,935441,2016,883.0,Median Cost: 883 SEK
Bollebygd,935565,2016,1154.0,Median Cost: 1154 SEK
Grästorp,935415,2016,801.0,Median Cost: 801 SEK
Essunga,935417,2016,847.0,Median Cost: 847 SEK
Karlsborg,935617,2016,882.0,Median Cost: 882 SEK
Gullspång,935470,2016,0.0,Missing Data
Tranemo,935584,2016,870.0,Median Cost: 870 SEK
Bengtsfors,935491,2016,868.0,Median Cost: 868 SEK
Mellerud,935622,2016,795.0,Median Cost: 795 SEK
Lilla Edet,935526,2016,957.0,Median Cost: 957 SEK
Mark,935639,2016,963.0,Median Cost: 963 SEK
Svenljunga,935586,2016,895.0,Median Cost: 895 SEK
Herrljunga,935533,2016,813.0,Median Cost: 813 SEK
Vara,935476,2016,848.0,Median Cost: 848 SEK
Götene,935419,2016,888.0,Median Cost: 888 SEK
Tibro,935650,2016,765.0,Median Cost: 765 SEK
Töreboda,935637,2016,0.0,Missing Data
Göteborg,935611,2016,1098.0,Median Cost: 1098 SEK
Mölndal,935463,2016,1066.0,Median Cost: 1066 SEK
Kungälv,935505,2016,988.0,Median Cost: 988 SEK
Lysekil,935549,2016,973.0,Median Cost: 973 SEK
Uddevalla,935644,2016,949.0,Median Cost: 949 SEK
Strömstad,935489,2016,958.0,Median Cost: 958 SEK
Vänersborg,935453,2016,965.0,Median Cost: 965 SEK
Trollhättan,935609,2016,962.0,Median Cost: 962 SEK
Alingsås,935547,2016,963.0,Median Cost: 963 SEK
Borås,935544,2016,991.0,Median Cost: 991 SEK
Ulricehamn,935554,2016,883.0,Median Cost: 883 SEK
Åmål,935601,2016,976.0,Median Cost: 976 SEK
Mariestad,935422,2016,886.0,Median Cost: 886 SEK
Lidköping,935469,2016,894.0,Median Cost: 894 SEK
Skara,935508,2016,0.0,Missing Data
Skövde,935485,2016,954.0,Median Cost: 954 SEK
Hjo,935672,2016,842.0,Median Cost: 842 SEK
Tidaholm,935567,2016,0.0,Missing Data
Falköping,935600,2016,850.0,Median Cost: 850 SEK
Kil,935606,2016,1009.0,Median Cost: 1009 SEK
Eda,935657,2016,898.0,Median Cost: 898 SEK
Torsby,935682,2016,896.0,Median Cost: 896 SEK
Storfors,935493,2016,868.0,Median Cost: 868 SEK
Hammarö,1076755,2016,992.0,Median Cost: 992 SEK
Munkfors,935501,2016,801.0,Median Cost: 801 SEK
Forshaga,935539,2016,882.0,Median Cost: 882 SEK
Grums,935612,2016,965.0,Median Cost: 965 SEK
Årjäng,935665,2016,876.0,Median Cost: 876 SEK
Sunne,935627,2016,0.0,Missing Data
Karlstad,935514,2016,1012.0,Median Cost: 1012 SEK
Kristinehamn,935461,2016,862.0,Median Cost: 862 SEK
Filipstad,935619,2016,910.0,Median Cost: 910 SEK
Hagfors,935638,2016,898.0,Median Cost: 898 SEK
Arvika,935465,2016,970.0,Median Cost: 970 SEK
Säffle,935597,2016,836.0,Median Cost: 836 SEK
Lekeberg,935673,2016,881.0,Median Cost: 881 SEK
Laxå,935605,2016,0.0,Missing Data
Hallsberg,935572,2016,934.0,Median Cost: 934 SEK
Degerfors,935498,2016,871.0,Median Cost: 871 SEK
Hällefors,935486,2016,1001.0,Median Cost: 1001 SEK
Ljusnarsberg,935563,2016,0.0,Missing Data
Örebro,935628,2016,995.0,Median Cost: 995 SEK
Kumla,935494,2016,923.0,Median Cost: 923 SEK
Askersund,935513,2016,897.0,Median Cost: 897 SEK
Karlskoga,935520,2016,0.0,Missing Data
Nora,935472,2016,934.0,Median Cost: 934 SEK
Lindesberg,935557,2016,906.0,Median Cost: 906 SEK
Skinnskatteberg,935423,2016,861.0,Median Cost: 861 SEK
Surahammar,935426,2016,0.0,Missing Data
Kungsör,935537,2016,937.0,Median Cost: 937 SEK
Hallstahammar,935590,2016,957.0,Median Cost: 957 SEK
Norberg,307885,2016,0.0,Missing Data
Västerås,935588,2016,1052.0,Median Cost: 1052 SEK
Sala,369508,2016,910.0,Median Cost: 910 SEK
Fagersta,935504,2016,0.0,Missing Data
Köping,935409,2016,990.0,Median Cost: 990 SEK
Arboga,935652,2016,921.0,Median Cost: 921 SEK
Vansbro,57891,2016,836.0,Median Cost: 836 SEK
Malung-Sälen,935398,2016,922.0,Median Cost: 922 SEK
Gagnef,307849,2016,900.0,Median Cost: 900 SEK
Leksand,307848,2016,968.0,Median Cost: 968 SEK
Rättvik,300964,2016,0.0,Missing Data
Orsa,290048,2016,905.0,Median Cost: 905 SEK
Älvdalen,935540,2016,906.0,Median Cost: 906 SEK
Smedjebacken,307884,2016,881.0,Median Cost: 881 SEK
Mora,304100,2016,0.0,Missing Data
Falun,300963,2016,994.0,Median Cost: 994 SEK
Borlänge,307850,2016,953.0,Median Cost: 953 SEK
Säter,300938,2016,901.0,Median Cost: 901 SEK
Hedemora,300939,2016,984.0,Median Cost: 984 SEK
Avesta,312618,2016,881.0,Median Cost: 881 SEK
Ludvika,57886,2016,931.0,Median Cost: 931 SEK
Ockelbo,278632,2016,945.0,Median Cost: 945 SEK
Hofors,289354,2016,983.0,Median Cost: 983 SEK
Ovanåker,368254,2016,854.0,Median Cost: 854 SEK
Nordanstig,935645,2016,906.0,Median Cost: 906 SEK
Ljusdal,935592,2016,958.0,Median Cost: 958 SEK
Gävle,278620,2016,948.0,Median Cost: 948 SEK
Sandviken,278633,2016,980.0,Median Cost: 980 SEK
Söderhamn,296292,2016,1015.0,Median Cost: 1015 SEK
Bollnäs,296291,2016,873.0,Median Cost: 873 SEK
Hudiksvall,935648,2016,935.0,Median Cost: 935 SEK
Ånge,935477,2016,837.0,Median Cost: 837 SEK
Timrå,935568,2016,987.0,Median Cost: 987 SEK
Härnösand,935418,2016,910.0,Median Cost: 910 SEK
Sundsvall,935497,2016,994.0,Median Cost: 994 SEK
Kramfors,935445,2016,866.0,Median Cost: 866 SEK
Sollefteå,935624,2016,917.0,Median Cost: 917 SEK
Örnsköldsvik,935455,2016,959.0,Median Cost: 959 SEK
Ragunda,935558,2016,822.0,Median Cost: 822 SEK
Bräcke,935457,2016,825.0,Median Cost: 825 SEK
Krokom,935615,2016,867.0,Median Cost: 867 SEK
Strömsund,935413,2016,851.0,Median Cost: 851 SEK
Åre,935429,2016,1099.0,Median Cost: 1099 SEK
Berg,935633,2016,853.0,Median Cost: 853 SEK
Härjedalen,935534,2016,951.0,Median Cost: 951 SEK
Östersund,935577,2016,905.0,Median Cost: 905 SEK
Nordmaling,935647,2016,818.0,Median Cost: 818 SEK
Bjurholm,935607,2016,761.0,Median Cost: 761 SEK
Vindeln,935402,2016,797.0,Median Cost: 797 SEK
Robertsfors,935681,2016,785.0,Median Cost: 785 SEK
Norsjö,935593,2016,751.0,Median Cost: 751 SEK
Malå,935500,2016,748.0,Median Cost: 748 SEK
Storuman,935479,2016,762.0,Median Cost: 762 SEK
Sorsele,935655,2016,790.0,Median Cost: 790 SEK
Dorotea,935438,2016,806.0,Median Cost: 806 SEK
Vännäs,935564,2016,821.0,Median Cost: 821 SEK
Vilhelmina,935528,2016,816.0,Median Cost: 816 SEK
Åsele,935432,2016,796.0,Median Cost: 796 SEK
Umeå,935646,2016,999.0,Median Cost: 999 SEK
Lycksele,935428,2016,873.0,Median Cost: 873 SEK
Skellefteå,935576,2016,955.0,Median Cost: 955 SEK
Arvidsjaur,935667,2016,893.0,Median Cost: 893 SEK
Arjeplog,935425,2016,964.0,Median Cost: 964 SEK
Jokkmokk,935630,2016,884.0,Median Cost: 884 SEK
Överkalix,935629,2016,796.0,Median Cost: 796 SEK
Kalix,935474,2016,852.0,Median Cost: 852 SEK
Övertorneå,935620,2016,0.0,Missing Data
Pajala,935573,2016,849.0,Median Cost: 849 SEK
Gällivare,935446,2016,879.0,Median Cost: 879 SEK
Älvsbyn,935574,2016,803.0,Median Cost: 803 SEK
Luleå,935482,2016,869.0,Median Cost: 869 SEK
Piteå,935490,2016,895.0,Median Cost: 895 SEK
Boden,935421,2016,886.0,Median Cost: 886 SEK
Haparanda,935579,2016,987.0,Median Cost: 987 SEK
Kiruna,935541,2016,940.0,Median Cost: 940 SEK
Upplands Väsby,397187,2017,1218.0,Median Cost: 1218 SEK
Vallentuna,959462,2017,1025.0,Median Cost: 1025 SEK
Österåker,398037,2017,1137.0,Median Cost: 1137 SEK
Värmdö,398649,2017,1080.0,Median Cost: 1080 SEK
Järfälla,398022,2017,1065.0,Median Cost: 1065 SEK
Ekerö,398920,2017,1231.0,Median Cost: 1231 SEK
Huddinge,398567,2017,1074.0,Median Cost: 1074 SEK
Botkyrka,398626,2017,0.0,Missing Data
Salem,398918,2017,0.0,Missing Data
Haninge,398625,2017,1161.0,Median Cost: 1161 SEK
Tyresö,398575,2017,0.0,Missing Data
Upplands-Bro,369474,2017,1048.0,Median Cost: 1048 SEK
Nykvarn,935473,2017,1108.0,Median Cost: 1108 SEK
Täby,397194,2017,0.0,Missing Data
Danderyd,398034,2017,1097.0,Median Cost: 1097 SEK
Sollentuna,398023,2017,1207.0,Median Cost: 1207 SEK
Stockholm,398021,2017,1268.0,Median Cost: 1268 SEK
Södertälje,398919,2017,1087.0,Median Cost: 1087 SEK
Nacka,398038,2017,1243.0,Median Cost: 1243 SEK
Sundbyberg,398039,2017,1169.0,Median Cost: 1169 SEK
Solna,398040,2017,1286.0,Median Cost: 1286 SEK
Lidingö,398035,2017,1133.0,Median Cost: 1133 SEK
Vaxholm,398036,2017,0.0,Missing Data
Norrtälje,397159,2017,1263.0,Median Cost: 1263 SEK
Sigtuna,397127,2017,1168.0,Median Cost: 1168 SEK
Nynäshamn,398627,2017,1091.0,Median Cost: 1091 SEK
Håbo,308558,2017,1115.0,Median Cost: 1115 SEK
Älvkarleby,289344,2017,995.0,Median Cost: 995 SEK
Knivsta,397128,2017,1070.0,Median Cost: 1070 SEK
Heby,305452,2017,944.0,Median Cost: 944 SEK
Tierp,305453,2017,0.0,Missing Data
Uppsala,305455,2017,1142.0,Median Cost: 1142 SEK
Enköping,308557,2017,1088.0,Median Cost: 1088 SEK
Östhammar,398892,2017,996.0,Median Cost: 996 SEK
Vingåker,935676,2017,0.0,Missing Data
Gnesta,935602,2017,1031.0,Median Cost: 1031 SEK
Nyköping,935516,2017,1003.0,Median Cost: 1003 SEK
Oxelösund,935524,2017,960.0,Median Cost: 960 SEK
Flen,935683,2017,906.0,Median Cost: 906 SEK
Katrineholm,935400,2017,978.0,Median Cost: 978 SEK
Eskilstuna,935569,2017,971.0,Median Cost: 971 SEK
Strängnäs,398917,2017,1026.0,Median Cost: 1026 SEK
Trosa,935460,2017,0.0,Missing Data
Ödeshög,935434,2017,846.0,Median Cost: 846 SEK
Ydre,935618,2017,894.0,Median Cost: 894 SEK
Kinda,935596,2017,906.0,Median Cost: 906 SEK
Boxholm,935594,2017,799.0,Median Cost: 799 SEK
Åtvidaberg,935464,2017,898.0,Median Cost: 898 SEK
Finspång,935444,2017,938.0,Median Cost: 938 SEK
Valdemarsvik,935443,2017,940.0,Median Cost: 940 SEK
Linköping,935467,2017,1083.0,Median Cost: 1083 SEK
Norrköping,935447,2017,1075.0,Median Cost: 1075 SEK
Söderköping,935556,2017,971.0,Median Cost: 971 SEK
Motala,935668,2017,902.0,Median Cost: 902 SEK
Vadstena,935553,2017,918.0,Median Cost: 918 SEK
Mjölby,935507,2017,929.0,Median Cost: 929 SEK
Aneby,935684,2017,0.0,Missing Data
Gnosjö,935543,2017,897.0,Median Cost: 897 SEK
Mullsjö,935634,2017,874.0,Median Cost: 874 SEK
Habo,935405,2017,964.0,Median Cost: 964 SEK
Gislaved,935604,2017,0.0,Missing Data
Vaggeryd,935581,2017,950.0,Median Cost: 950 SEK
Jönköping,935495,2017,953.0,Median Cost: 953 SEK
Nässjö,935670,2017,919.0,Median Cost: 919 SEK
Värnamo,935439,2017,931.0,Median Cost: 931 SEK
Sävsjö,935481,2017,886.0,Median Cost: 886 SEK
Vetlanda,935454,2017,906.0,Median Cost: 906 SEK
Eksjö,935636,2017,903.0,Median Cost: 903 SEK
Tranås,935570,2017,0.0,Missing Data
Uppvidinge,935488,2017,860.0,Median Cost: 860 SEK
Lessebo,935521,2017,912.0,Median Cost: 912 SEK
Tingsryd,935578,2017,869.0,Median Cost: 869 SEK
Alvesta,935435,2017,919.0,Median Cost: 919 SEK
Älmhult,935538,2017,868.0,Median Cost: 868 SEK
Markaryd,935621,2017,903.0,Median Cost: 903 SEK
Växjö,935654,2017,943.0,Median Cost: 943 SEK
Ljungby,935542,2017,878.0,Median Cost: 878 SEK
Högsby,935487,2017,840.0,Median Cost: 840 SEK
Torsås,935512,2017,957.0,Median Cost: 957 SEK
Mörbylånga,935518,2017,1018.0,Median Cost: 1018 SEK
Hultsfred,935677,2017,790.0,Median Cost: 790 SEK
Mönsterås,935575,2017,937.0,Median Cost: 937 SEK
Emmaboda,935598,2017,0.0,Missing Data
Kalmar,935466,2017,1082.0,Median Cost: 1082 SEK
Nybro,935475,2017,765.0,Median Cost: 765 SEK
Oskarshamn,935653,2017,960.0,Median Cost: 960 SEK
Västervik,935408,2017,853.0,Median Cost: 853 SEK
Vimmerby,935546,2017,875.0,Median Cost: 875 SEK
Borgholm,935406,2017,951.0,Median Cost: 951 SEK
Gotland,1125739,2017,1049.0,Median Cost: 1049 SEK
Olofström,935603,2017,815.0,Median Cost: 815 SEK
Karlskrona,935548,2017,1122.0,Median Cost: 1122 SEK
Ronneby,935527,2017,902.0,Median Cost: 902 SEK
Karlshamn,935522,2017,985.0,Median Cost: 985 SEK
Sölvesborg,935608,2017,818.0,Median Cost: 818 SEK
Svalöv,935403,2017,984.0,Median Cost: 984 SEK
Staffanstorp,935502,2017,1169.0,Median Cost: 1169 SEK
Burlöv,935642,2017,0.0,Missing Data
Vellinge,935451,2017,0.0,Missing Data
Östra Göinge,935535,2017,885.0,Median Cost: 885 SEK
Örkelljunga,935449,2017,896.0,Median Cost: 896 SEK
Bjuv,935478,2017,985.0,Median Cost: 985 SEK
Kävlinge,935625,2017,969.0,Median Cost: 969 SEK
Lomma,935410,2017,0.0,Missing Data
Svedala,935510,2017,936.0,Median Cost: 936 SEK
Skurup,935437,2017,0.0,Missing Data
Sjöbo,935525,2017,970.0,Median Cost: 970 SEK
Hörby,935623,2017,1001.0,Median Cost: 1001 SEK
Höör,935450,2017,0.0,Missing Data
Tomelilla,935671,2017,937.0,Median Cost: 937 SEK
Bromölla,935659,2017,813.0,Median Cost: 813 SEK
Osby,935492,2017,911.0,Median Cost: 911 SEK
Perstorp,935530,2017,0.0,Missing Data
Klippan,935658,2017,0.0,Missing Data
Åstorp,935517,2017,949.0,Median Cost: 949 SEK
Båstad,935399,2017,1028.0,Median Cost: 1028 SEK
Malmö,935416,2017,1149.0,Median Cost: 1149 SEK
Lund,935666,2017,1093.0,Median Cost: 1093 SEK
Landskrona,935414,2017,1053.0,Median Cost: 1053 SEK
Helsingborg,935560,2017,1087.0,Median Cost: 1087 SEK
Höganäs,935552,2017,1044.0,Median Cost: 1044 SEK
Eslöv,935571,2017,1061.0,Median Cost: 1061 SEK
Ystad,935599,2017,0.0,Missing Data
Trelleborg,935531,2017,964.0,Median Cost: 964 SEK
Kristianstad,935448,2017,986.0,Median Cost: 986 SEK
Simrishamn,935529,2017,0.0,Missing Data
Ängelholm,935679,2017,1002.0,Median Cost: 1002 SEK
Hässleholm,935519,2017,846.0,Median Cost: 846 SEK
Hylte,935407,2017,949.0,Median Cost: 949 SEK
Halmstad,935442,2017,1048.0,Median Cost: 1048 SEK
Laholm,935662,2017,990.0,Median Cost: 990 SEK
Falkenberg,935411,2017,1007.0,Median Cost: 1007 SEK
Varberg,935585,2017,919.0,Median Cost: 919 SEK
Kungsbacka,935626,2017,1067.0,Median Cost: 1067 SEK
Härryda,935649,2017,0.0,Missing Data
Partille,935656,2017,0.0,Missing Data
Öckerö,1120170,2017,1057.0,Median Cost: 1057 SEK
Stenungsund,935503,2017,1091.0,Median Cost: 1091 SEK
Tjörn,1120171,2017,1079.0,Median Cost: 1079 SEK
Orust,935532,2017,1011.0,Median Cost: 1011 SEK
Sotenäs,935430,2017,991.0,Median Cost: 991 SEK
Munkedal,935678,2017,944.0,Median Cost: 944 SEK
Tanum,935640,2017,1049.0,Median Cost: 1049 SEK
Dals-Ed,935404,2017,923.0,Median Cost: 923 SEK
Färgelanda,935431,2017,0.0,Missing Data
Ale,935506,2017,0.0,Missing Data
Lerum,935550,2017,0.0,Missing Data
Vårgårda,935441,2017,887.0,Median Cost: 887 SEK
Bollebygd,935565,2017,1168.0,Median Cost: 1168 SEK
Grästorp,935415,2017,798.0,Median Cost: 798 SEK
Essunga,935417,2017,868.0,Median Cost: 868 SEK
Karlsborg,935617,2017,896.0,Median Cost: 896 SEK
Gullspång,935470,2017,0.0,Missing Data
Tranemo,935584,2017,877.0,Median Cost: 877 SEK
Bengtsfors,935491,2017,864.0,Median Cost: 864 SEK
Mellerud,935622,2017,823.0,Median Cost: 823 SEK
Lilla Edet,935526,2017,974.0,Median Cost: 974 SEK
Mark,935639,2017,968.0,Median Cost: 968 SEK
Svenljunga,935586,2017,908.0,Median Cost: 908 SEK
Herrljunga,935533,2017,806.0,Median Cost: 806 SEK
Vara,935476,2017,843.0,Median Cost: 843 SEK
Götene,935419,2017,896.0,Median Cost: 896 SEK
Tibro,935650,2017,0.0,Missing Data
Töreboda,935637,2017,826.0,Median Cost: 826 SEK
Göteborg,935611,2017,1114.0,Median Cost: 1114 SEK
Mölndal,935463,2017,1138.0,Median Cost: 1138 SEK
Kungälv,935505,2017,1021.0,Median Cost: 1021 SEK
Lysekil,935549,2017,954.0,Median Cost: 954 SEK
Uddevalla,935644,2017,961.0,Median Cost: 961 SEK
Strömstad,935489,2017,959.0,Median Cost: 959 SEK
Vänersborg,935453,2017,972.0,Median Cost: 972 SEK
Trollhättan,935609,2017,973.0,Median Cost: 973 SEK
Alingsås,935547,2017,984.0,Median Cost: 984 SEK
Borås,935544,2017,1020.0,Median Cost: 1020 SEK
Ulricehamn,935554,2017,947.0,Median Cost: 947 SEK
Åmål,935601,2017,982.0,Median Cost: 982 SEK
Mariestad,935422,2017,886.0,Median Cost: 886 SEK
Lidköping,935469,2017,890.0,Median Cost: 890 SEK
Skara,935508,2017,0.0,Missing Data
Skövde,935485,2017,976.0,Median Cost: 976 SEK
Hjo,935672,2017,850.0,Median Cost: 850 SEK
Tidaholm,935567,2017,0.0,Missing Data
Falköping,935600,2017,899.0,Median Cost: 899 SEK
Kil,935606,2017,1064.0,Median Cost: 1064 SEK
Eda,935657,2017,905.0,Median Cost: 905 SEK
Torsby,935682,2017,907.0,Median Cost: 907 SEK
Storfors,935493,2017,877.0,Median Cost: 877 SEK
Hammarö,1076755,2017,1000.0,Median Cost: 1000 SEK
Munkfors,935501,2017,812.0,Median Cost: 812 SEK
Forshaga,935539,2017,0.0,Missing Data
Grums,935612,2017,965.0,Median Cost: 965 SEK
Årjäng,935665,2017,0.0,Missing Data
Sunne,935627,2017,0.0,Missing Data
Karlstad,935514,2017,1029.0,Median Cost: 1029 SEK
Kristinehamn,935461,2017,860.0,Median Cost: 860 SEK
Filipstad,935619,2017,919.0,Median Cost: 919 SEK
Hagfors,935638,2017,908.0,Median Cost: 908 SEK
